Logistics ID,Order ID,Carrier,Tracking Number,Status,Shipping Cost,Estimated Delivery,Cost_Category,Distance_Miles
LOG58908,SO200069757,TNT,TRACK254782,Delayed,2822.59,2025-04-25,Medium Cost ($1K-$3K),735
LOG95163,SO201244794,UPS,TRACK592574,In Transit,4921.38,2020-03-08,High Cost ($3K-$6K),1070
LOG40532,SO201249292,FedEx,TRACK482920,In Transit,3634.38,2021-06-05,High Cost ($3K-$6K),1070
LOG83429,SO201559471,FedEx,TRACK727706,In Transit,3142.83,2021-02-08,High Cost ($3K-$6K),1070
LOG64278,SO201347672,SF Express,TRACK383054,Delivered,4964.09,2023-12-09,High Cost ($3K-$6K),1070
LOG59342,SO200832021,FedEx,TRACK541775,In Transit,3848.75,2024-11-13,High Cost ($3K-$6K),1070
LOG31600,SO200487024,FedEx,TRACK808607,In Transit,3560.43,2024-11-24,High Cost ($3K-$6K),1070
LOG48277,SO200756355,TNT,TRACK278494,Delivered,2239.96,2020-05-16,Medium Cost ($1K-$3K),735
LOG63486,SO200915045,FedEx,TRACK694198,Delayed,3435.11,2025-08-14,High Cost ($3K-$6K),1070
LOG45515,SO200299436,UPS,TRACK607023,Delivered,915.11,2022-06-15,Low Cost (<$1K),152
LOG23518,SO200189379,UPS,TRACK686857,Delivered,457.0,2024-02-15,Low Cost (<$1K),152
LOG60732,SO201428194,USPS,TRACK920243,Delivered,3497.92,2023-08-28,High Cost ($3K-$6K),1070
LOG46475,SO202169461,USPS,TRACK247595,Delivered,3189.31,2022-01-15,High Cost ($3K-$6K),1070
LOG48520,SO202235030,TNT,TRACK349842,Delivered,1203.8,2023-07-21,Medium Cost ($1K-$3K),735
LOG83143,SO200468357,SF Express,TRACK157909,Delayed,2030.2,2022-04-19,Medium Cost ($1K-$3K),735
LOG26717,SO201434833,USPS,TRACK176932,Delayed,4765.57,2025-10-15,High Cost ($3K-$6K),1070
LOG78115,SO201014534,FedEx,TRACK938012,In Transit,4138.96,2021-04-09,High Cost ($3K-$6K),1070
LOG43551,SO200962306,USPS,TRACK520679,Delivered,1390.27,2022-07-16,Medium Cost ($1K-$3K),735
LOG93808,SO201294829,UPS,TRACK269574,Delayed,3447.68,2025-05-08,High Cost ($3K-$6K),1070
LOG75212,SO200823486,UPS,TRACK951901,Delayed,436.88,2024-02-19,Low Cost (<$1K),152
LOG23873,SO200060052,SF Express,TRACK927886,Delayed,1781.66,2020-02-25,Medium Cost ($1K-$3K),735
LOG31252,SO201249908,DHL,TRACK702240,In Transit,1358.56,2024-04-04,Medium Cost ($1K-$3K),735
LOG70862,SO201317353,DHL,TRACK778177,Delayed,1088.87,2020-07-15,Medium Cost ($1K-$3K),735
LOG37643,SO201481999,FedEx,TRACK843971,In Transit,1089.74,2023-07-06,Medium Cost ($1K-$3K),735
LOG28070,SO201423212,DHL,TRACK229079,Delayed,3526.27,2024-06-20,High Cost ($3K-$6K),1070
LOG25757,SO200499285,TNT,TRACK315083,In Transit,4923.28,2020-11-13,High Cost ($3K-$6K),1070
LOG88487,SO200355770,DHL,TRACK880257,Delivered,1660.06,2021-05-24,Medium Cost ($1K-$3K),735
LOG38528,SO201130859,UPS,TRACK953512,Delivered,1002.04,2024-07-09,Medium Cost ($1K-$3K),735
LOG79608,SO202239480,DHL,TRACK755518,In Transit,3421.78,2022-05-06,High Cost ($3K-$6K),1070
LOG76782,SO200494512,DHL,TRACK502036,Delayed,4421.49,2020-12-12,High Cost ($3K-$6K),1070
LOG92258,SO200439428,USPS,TRACK793714,Delivered,292.18,2021-12-15,Low Cost (<$1K),152
LOG72769,SO201543556,SF Express,TRACK108403,Delayed,1246.75,2020-01-02,Medium Cost ($1K-$3K),735
LOG57204,SO202459352,USPS,TRACK155577,In Transit,1909.19,2024-04-03,Medium Cost ($1K-$3K),735
LOG80104,SO201396196,DHL,TRACK155755,Delivered,3281.87,2020-05-04,High Cost ($3K-$6K),1070
LOG99113,SO200827986,TNT,TRACK138335,In Transit,1706.54,2025-02-28,Medium Cost ($1K-$3K),735
LOG89363,SO201057237,DHL,TRACK769428,Delayed,3286.08,2020-12-07,High Cost ($3K-$6K),1070
LOG29685,SO201536157,UPS,TRACK137380,Delayed,1868.21,2025-09-28,Medium Cost ($1K-$3K),735
LOG15865,SO200537863,SF Express,TRACK496893,In Transit,164.73,2022-11-04,Low Cost (<$1K),152
LOG45150,SO200284401,FedEx,TRACK380325,Delivered,2375.61,2024-07-26,Medium Cost ($1K-$3K),735
LOG55336,SO201041786,FedEx,TRACK408321,Delayed,1308.28,2024-03-23,Medium Cost ($1K-$3K),735
LOG14321,SO201617706,TNT,TRACK655347,Delivered,3142.96,2022-11-14,High Cost ($3K-$6K),1070
LOG67799,SO202586464,FedEx,TRACK552569,Delivered,2121.24,2020-03-09,Medium Cost ($1K-$3K),735
LOG72013,SO202065844,SF Express,TRACK169956,Delivered,1777.22,2025-10-16,Medium Cost ($1K-$3K),735
LOG11354,SO201838871,UPS,TRACK197384,Delayed,4232.44,2025-05-08,High Cost ($3K-$6K),1070
LOG26859,SO200318205,FedEx,TRACK955360,Delivered,1074.5,2024-05-08,Medium Cost ($1K-$3K),735
LOG77300,SO200750228,FedEx,TRACK380380,In Transit,4164.57,2020-05-03,High Cost ($3K-$6K),1070
LOG30664,SO202474926,DHL,TRACK744264,In Transit,3506.09,2024-02-10,High Cost ($3K-$6K),1070
LOG57417,SO202398482,SF Express,TRACK408593,Delivered,1582.71,2025-12-16,Medium Cost ($1K-$3K),735
LOG26039,SO201470269,USPS,TRACK456105,Delivered,2988.45,2022-10-02,Medium Cost ($1K-$3K),735
LOG99519,SO200494277,USPS,TRACK737819,In Transit,284.26,2023-08-26,Low Cost (<$1K),152
LOG18045,SO201954140,USPS,TRACK319523,Delayed,3196.8,2024-06-24,High Cost ($3K-$6K),1070
LOG31582,SO202084350,TNT,TRACK386091,Delayed,4979.8,2021-07-03,High Cost ($3K-$6K),1070
LOG53095,SO202337879,DHL,TRACK282823,In Transit,2903.91,2021-03-24,Medium Cost ($1K-$3K),735
LOG94653,SO202287692,UPS,TRACK151591,In Transit,1564.5,2025-08-12,Medium Cost ($1K-$3K),735
LOG10797,SO201976473,DHL,TRACK170772,Delayed,1578.49,2024-04-09,Medium Cost ($1K-$3K),735
LOG84007,SO201770484,SF Express,TRACK669704,Delivered,3293.65,2021-08-10,High Cost ($3K-$6K),1070
LOG78185,SO201376523,FedEx,TRACK647632,In Transit,1126.41,2020-09-22,Medium Cost ($1K-$3K),735
LOG37753,SO201388687,DHL,TRACK409423,Delivered,3953.02,2024-08-06,High Cost ($3K-$6K),1070
LOG63541,SO201429810,DHL,TRACK743291,In Transit,2121.85,2024-09-19,Medium Cost ($1K-$3K),735
LOG93169,SO200897792,USPS,TRACK167770,Delivered,4808.35,2025-08-19,High Cost ($3K-$6K),1070
LOG98193,SO201014897,UPS,TRACK890270,Delayed,1179.88,2022-12-07,Medium Cost ($1K-$3K),735
LOG39007,SO201995783,FedEx,TRACK620077,In Transit,4641.45,2023-08-21,High Cost ($3K-$6K),1070
LOG36734,SO202513332,TNT,TRACK455747,Delayed,4209.03,2020-09-07,High Cost ($3K-$6K),1070
LOG38055,SO201173741,TNT,TRACK898172,In Transit,3766.15,2024-05-05,High Cost ($3K-$6K),1070
LOG99068,SO201842012,UPS,TRACK932476,Delivered,4922.92,2025-05-22,High Cost ($3K-$6K),1070
LOG95112,SO201032877,USPS,TRACK701740,Delayed,2244.31,2025-02-25,Medium Cost ($1K-$3K),735
LOG99356,SO202170961,UPS,TRACK572454,Delayed,3103.61,2023-03-03,High Cost ($3K-$6K),1070
LOG92846,SO201280074,TNT,TRACK299326,Delayed,1818.46,2021-08-03,Medium Cost ($1K-$3K),735
LOG22722,SO201148314,SF Express,TRACK366084,Delivered,4861.41,2025-10-21,High Cost ($3K-$6K),1070
LOG35372,SO202259780,DHL,TRACK600851,Delayed,207.38,2024-09-11,Low Cost (<$1K),152
LOG12151,SO202316068,USPS,TRACK449302,Delivered,4783.85,2022-11-16,High Cost ($3K-$6K),1070
LOG86318,SO202117602,DHL,TRACK822723,In Transit,4210.37,2022-03-04,High Cost ($3K-$6K),1070
LOG38984,SO200996941,FedEx,TRACK303806,Delivered,2947.58,2024-11-09,Medium Cost ($1K-$3K),735
LOG62876,SO202227228,USPS,TRACK933311,Delivered,1949.54,2021-04-16,Medium Cost ($1K-$3K),735
LOG42769,SO200222098,USPS,TRACK309642,Delayed,1710.81,2025-11-13,Medium Cost ($1K-$3K),735
LOG36676,SO202473877,TNT,TRACK425997,In Transit,3414.84,2024-12-17,High Cost ($3K-$6K),1070
LOG42952,SO201332349,TNT,TRACK356002,Delayed,273.52,2020-07-03,Low Cost (<$1K),152
LOG39831,SO200753291,SF Express,TRACK976171,Delayed,2983.2,2025-02-25,Medium Cost ($1K-$3K),735
LOG76163,SO201588598,FedEx,TRACK311451,Delayed,3686.17,2023-12-27,High Cost ($3K-$6K),1070
LOG27463,SO202167253,SF Express,TRACK379514,In Transit,1476.59,2025-11-18,Medium Cost ($1K-$3K),735
LOG99993,SO200314552,USPS,TRACK382644,Delayed,480.88,2020-06-27,Low Cost (<$1K),152
LOG20408,SO200872148,UPS,TRACK451028,Delayed,4414.23,2020-04-24,High Cost ($3K-$6K),1070
LOG85767,SO201341315,FedEx,TRACK296558,Delayed,1880.7,2021-03-08,Medium Cost ($1K-$3K),735
LOG39995,SO202333155,TNT,TRACK505890,Delivered,542.11,2020-07-19,Low Cost (<$1K),152
LOG87303,SO201023722,TNT,TRACK305162,In Transit,2636.15,2021-09-06,Medium Cost ($1K-$3K),735
LOG40654,SO201675568,USPS,TRACK769004,Delivered,1285.19,2020-07-21,Medium Cost ($1K-$3K),735
LOG71394,SO200352107,UPS,TRACK530516,Delayed,1107.34,2025-03-18,Medium Cost ($1K-$3K),735
LOG86990,SO200862851,USPS,TRACK982153,Delayed,976.7,2023-03-08,Low Cost (<$1K),152
LOG52899,SO202355522,UPS,TRACK672626,Delivered,899.61,2020-03-25,Low Cost (<$1K),152
LOG66656,SO200552138,TNT,TRACK578469,In Transit,510.18,2021-10-27,Low Cost (<$1K),152
LOG86920,SO200928163,FedEx,TRACK631482,Delivered,3951.68,2025-11-05,High Cost ($3K-$6K),1070
LOG57090,SO202159664,SF Express,TRACK274549,In Transit,4723.08,2024-03-23,High Cost ($3K-$6K),1070
LOG84099,SO202450310,TNT,TRACK732745,Delayed,1564.89,2020-07-27,Medium Cost ($1K-$3K),735
LOG51404,SO200859705,SF Express,TRACK963895,Delayed,4921.46,2024-08-03,High Cost ($3K-$6K),1070
LOG55254,SO202056402,SF Express,TRACK516020,Delivered,231.66,2023-02-15,Low Cost (<$1K),152
LOG95739,SO201357569,FedEx,TRACK830332,In Transit,1194.68,2024-02-27,Medium Cost ($1K-$3K),735
LOG48492,SO201442813,TNT,TRACK889404,Delivered,3866.18,2023-04-16,High Cost ($3K-$6K),1070
LOG12708,SO202580025,USPS,TRACK957095,Delivered,3998.46,2024-10-01,High Cost ($3K-$6K),1070
LOG95314,SO201259465,UPS,TRACK457379,Delivered,1130.18,2023-10-19,Medium Cost ($1K-$3K),735
LOG82231,SO200536064,UPS,TRACK317677,Delayed,3760.13,2024-09-19,High Cost ($3K-$6K),1070
LOG59162,SO200715562,SF Express,TRACK353959,In Transit,2779.34,2021-04-10,Medium Cost ($1K-$3K),735
LOG96928,SO200050565,TNT,TRACK478729,Delayed,3548.06,2021-05-15,High Cost ($3K-$6K),1070
LOG44250,SO201134295,USPS,TRACK661375,Delayed,3697.56,2020-09-16,High Cost ($3K-$6K),1070
LOG67983,SO202233897,UPS,TRACK986227,Delivered,2527.35,2024-06-07,Medium Cost ($1K-$3K),735
LOG75425,SO200376563,USPS,TRACK529016,Delayed,3989.67,2023-08-19,High Cost ($3K-$6K),1070
LOG37434,SO200196053,DHL,TRACK940953,Delivered,1981.73,2021-09-03,Medium Cost ($1K-$3K),735
LOG44846,SO201213709,TNT,TRACK214102,Delayed,3491.98,2022-01-28,High Cost ($3K-$6K),1070
LOG57367,SO201177930,SF Express,TRACK835279,Delivered,1939.86,2024-08-02,Medium Cost ($1K-$3K),735
LOG56732,SO200992234,USPS,TRACK571530,In Transit,670.24,2020-02-18,Low Cost (<$1K),152
LOG76229,SO200956182,USPS,TRACK230654,In Transit,3692.7,2020-01-20,High Cost ($3K-$6K),1070
LOG75144,SO200173761,FedEx,TRACK134031,Delayed,1151.35,2023-04-03,Medium Cost ($1K-$3K),735
LOG63942,SO200028010,UPS,TRACK619916,Delivered,4971.72,2024-07-19,High Cost ($3K-$6K),1070
LOG10989,SO202146796,UPS,TRACK215268,Delayed,2310.05,2020-08-13,Medium Cost ($1K-$3K),735
LOG45164,SO202032967,USPS,TRACK404063,Delivered,2092.36,2020-05-25,Medium Cost ($1K-$3K),735
LOG15655,SO200837640,USPS,TRACK529006,In Transit,2747.38,2021-09-23,Medium Cost ($1K-$3K),735
LOG86695,SO201524479,FedEx,TRACK468036,Delayed,4752.14,2022-08-04,High Cost ($3K-$6K),1070
LOG51520,SO200727172,USPS,TRACK710164,Delivered,2922.03,2023-03-05,Medium Cost ($1K-$3K),735
LOG82174,SO200917537,USPS,TRACK606465,Delayed,3939.01,2023-05-17,High Cost ($3K-$6K),1070
LOG12925,SO202449949,UPS,TRACK963645,In Transit,2590.92,2022-08-18,Medium Cost ($1K-$3K),735
LOG94567,SO200685426,UPS,TRACK627959,In Transit,4156.93,2024-03-23,High Cost ($3K-$6K),1070
LOG63905,SO201140230,DHL,TRACK659227,Delayed,4182.89,2022-10-20,High Cost ($3K-$6K),1070
LOG51055,SO201383615,FedEx,TRACK313397,In Transit,2638.61,2024-05-18,Medium Cost ($1K-$3K),735
LOG18301,SO200289059,DHL,TRACK974158,Delivered,2151.41,2023-02-22,Medium Cost ($1K-$3K),735
LOG73350,SO200426453,DHL,TRACK439211,Delivered,1566.43,2022-08-10,Medium Cost ($1K-$3K),735
LOG19983,SO201860276,UPS,TRACK232432,Delivered,2160.41,2025-12-10,Medium Cost ($1K-$3K),735
LOG79261,SO202249435,TNT,TRACK748368,Delayed,3700.82,2020-11-02,High Cost ($3K-$6K),1070
LOG54827,SO202379058,UPS,TRACK804991,In Transit,174.99,2025-12-10,Low Cost (<$1K),152
LOG70614,SO202331733,SF Express,TRACK223392,In Transit,334.16,2024-03-14,Low Cost (<$1K),152
LOG22907,SO202513412,USPS,TRACK169666,In Transit,1724.96,2022-07-22,Medium Cost ($1K-$3K),735
LOG20797,SO201390258,DHL,TRACK205289,In Transit,321.02,2020-03-23,Low Cost (<$1K),152
LOG89405,SO202182259,UPS,TRACK783138,Delayed,455.37,2025-12-08,Low Cost (<$1K),152
LOG89940,SO202419182,USPS,TRACK847950,Delivered,2572.44,2022-09-08,Medium Cost ($1K-$3K),735
LOG13551,SO201546207,SF Express,TRACK169276,Delivered,1007.74,2024-03-02,Medium Cost ($1K-$3K),735
LOG40028,SO201554397,SF Express,TRACK769538,Delivered,980.23,2023-03-22,Low Cost (<$1K),152
LOG61087,SO202570944,UPS,TRACK460325,Delayed,2678.37,2022-02-04,Medium Cost ($1K-$3K),735
LOG32534,SO200512440,USPS,TRACK287010,In Transit,290.98,2022-11-08,Low Cost (<$1K),152
LOG57543,SO202363715,FedEx,TRACK300759,In Transit,1976.45,2021-02-10,Medium Cost ($1K-$3K),735
LOG22124,SO202365206,FedEx,TRACK491655,Delivered,4122.25,2022-07-10,High Cost ($3K-$6K),1070
LOG98247,SO201997018,USPS,TRACK712029,Delayed,2519.52,2020-10-19,Medium Cost ($1K-$3K),735
LOG54790,SO201223109,DHL,TRACK239289,In Transit,1794.28,2022-10-15,Medium Cost ($1K-$3K),735
LOG65394,SO200963045,DHL,TRACK711146,Delayed,2363.08,2021-03-13,Medium Cost ($1K-$3K),735
LOG87033,SO201424922,FedEx,TRACK267163,Delayed,4617.96,2021-10-25,High Cost ($3K-$6K),1070
LOG94540,SO200285894,FedEx,TRACK198000,Delayed,2455.2,2020-10-03,Medium Cost ($1K-$3K),735
LOG43331,SO201644674,USPS,TRACK968565,Delayed,1095.59,2024-04-21,Medium Cost ($1K-$3K),735
LOG38619,SO202424840,TNT,TRACK742616,In Transit,3295.99,2020-08-08,High Cost ($3K-$6K),1070
LOG75992,SO200221495,USPS,TRACK618847,In Transit,688.35,2023-05-26,Low Cost (<$1K),152
LOG45600,SO202178286,TNT,TRACK490748,Delivered,4548.93,2022-12-04,High Cost ($3K-$6K),1070
LOG76463,SO200923336,TNT,TRACK922822,Delivered,3994.82,2022-09-07,High Cost ($3K-$6K),1070
LOG64843,SO200532776,DHL,TRACK796443,In Transit,2204.63,2022-08-08,Medium Cost ($1K-$3K),735
LOG69170,SO202150081,FedEx,TRACK841167,Delivered,801.86,2021-07-25,Low Cost (<$1K),152
LOG76963,SO201392514,DHL,TRACK410089,Delayed,2871.46,2024-12-13,Medium Cost ($1K-$3K),735
LOG12106,SO201177975,SF Express,TRACK608951,Delivered,238.64,2025-10-19,Low Cost (<$1K),152
LOG47835,SO201744867,FedEx,TRACK463110,Delayed,2498.92,2024-09-19,Medium Cost ($1K-$3K),735
LOG53074,SO202068952,USPS,TRACK788394,In Transit,4812.91,2022-02-28,High Cost ($3K-$6K),1070
LOG85527,SO201021709,DHL,TRACK212339,Delayed,718.56,2025-12-08,Low Cost (<$1K),152
LOG86387,SO200120486,FedEx,TRACK819154,In Transit,1328.32,2021-09-24,Medium Cost ($1K-$3K),735
LOG61233,SO200929027,TNT,TRACK970303,Delayed,1261.46,2024-05-23,Medium Cost ($1K-$3K),735
LOG58103,SO200614591,SF Express,TRACK641800,In Transit,165.98,2023-12-24,Low Cost (<$1K),152
LOG79321,SO201356001,TNT,TRACK224411,Delayed,4338.22,2021-06-04,High Cost ($3K-$6K),1070
LOG66537,SO201513608,USPS,TRACK962953,In Transit,1411.53,2025-08-16,Medium Cost ($1K-$3K),735
LOG57206,SO201546786,UPS,TRACK856822,Delayed,3155.5,2024-12-18,High Cost ($3K-$6K),1070
LOG90545,SO201949282,UPS,TRACK202456,In Transit,1328.53,2022-02-01,Medium Cost ($1K-$3K),735
LOG71596,SO201418714,SF Express,TRACK687767,In Transit,906.9,2022-12-15,Low Cost (<$1K),152
LOG26192,SO200384785,USPS,TRACK442388,Delayed,2015.92,2022-08-15,Medium Cost ($1K-$3K),735
LOG33730,SO201656244,FedEx,TRACK333778,Delivered,3533.42,2022-12-18,High Cost ($3K-$6K),1070
LOG79083,SO201790766,UPS,TRACK903127,In Transit,4659.71,2023-07-23,High Cost ($3K-$6K),1070
LOG55667,SO202124149,TNT,TRACK721534,Delayed,4666.95,2023-01-15,High Cost ($3K-$6K),1070
LOG86117,SO201399496,TNT,TRACK348509,Delivered,871.11,2021-02-01,Low Cost (<$1K),152
LOG46119,SO202060460,USPS,TRACK162033,Delivered,4293.94,2023-08-25,High Cost ($3K-$6K),1070
LOG81067,SO202320870,DHL,TRACK513469,Delivered,834.22,2024-10-28,Low Cost (<$1K),152
LOG70868,SO201098526,USPS,TRACK648346,Delivered,4979.4,2025-07-23,High Cost ($3K-$6K),1070
LOG24651,SO202040735,SF Express,TRACK733578,Delivered,4572.49,2025-12-04,High Cost ($3K-$6K),1070
LOG21305,SO202391263,FedEx,TRACK441258,Delivered,3644.41,2020-10-12,High Cost ($3K-$6K),1070
LOG46625,SO202399500,FedEx,TRACK153612,Delayed,4864.8,2021-03-17,High Cost ($3K-$6K),1070
LOG10492,SO201235993,TNT,TRACK571342,In Transit,3722.91,2020-10-07,High Cost ($3K-$6K),1070
LOG69963,SO201222292,SF Express,TRACK484270,In Transit,3705.75,2022-09-23,High Cost ($3K-$6K),1070
LOG15254,SO200172574,USPS,TRACK324501,Delivered,243.66,2020-04-13,Low Cost (<$1K),152
LOG82679,SO201645655,FedEx,TRACK498714,In Transit,4045.38,2021-09-04,High Cost ($3K-$6K),1070
LOG53894,SO202364569,SF Express,TRACK295800,Delayed,4105.24,2022-12-23,High Cost ($3K-$6K),1070
LOG11061,SO200424482,UPS,TRACK111605,Delivered,3679.11,2020-03-16,High Cost ($3K-$6K),1070
LOG54116,SO201582143,USPS,TRACK951836,Delayed,1948.37,2024-07-21,Medium Cost ($1K-$3K),735
LOG13026,SO200866809,FedEx,TRACK153611,Delayed,4819.01,2021-12-17,High Cost ($3K-$6K),1070
LOG87077,SO201267712,FedEx,TRACK901677,Delivered,1039.68,2024-11-04,Medium Cost ($1K-$3K),735
LOG27642,SO200378957,DHL,TRACK527925,In Transit,1771.66,2022-02-02,Medium Cost ($1K-$3K),735
LOG71587,SO201412107,UPS,TRACK612954,In Transit,2094.97,2021-01-09,Medium Cost ($1K-$3K),735
LOG55915,SO200655112,UPS,TRACK302131,In Transit,2013.76,2025-06-19,Medium Cost ($1K-$3K),735
LOG57330,SO200198264,DHL,TRACK431065,Delivered,3201.49,2022-09-01,High Cost ($3K-$6K),1070
LOG42768,SO201110867,FedEx,TRACK587729,In Transit,2501.81,2021-04-16,Medium Cost ($1K-$3K),735
LOG58509,SO201663716,TNT,TRACK935372,Delivered,3784.18,2022-08-08,High Cost ($3K-$6K),1070
LOG11441,SO202016535,FedEx,TRACK183899,Delayed,4219.45,2020-10-21,High Cost ($3K-$6K),1070
LOG56912,SO200652609,FedEx,TRACK943841,Delivered,4773.43,2022-11-25,High Cost ($3K-$6K),1070
LOG41016,SO200839047,FedEx,TRACK847635,Delayed,2862.16,2023-07-19,Medium Cost ($1K-$3K),735
LOG71606,SO201246978,DHL,TRACK348605,Delivered,3107.76,2024-08-13,High Cost ($3K-$6K),1070
LOG15616,SO201931243,UPS,TRACK885635,In Transit,4895.63,2020-02-12,High Cost ($3K-$6K),1070
LOG79398,SO202118656,FedEx,TRACK126677,Delayed,4092.8,2025-12-17,High Cost ($3K-$6K),1070
LOG80982,SO201913592,UPS,TRACK905278,In Transit,2914.93,2022-01-23,Medium Cost ($1K-$3K),735
LOG57417,SO201378279,USPS,TRACK970317,Delivered,4195.9,2021-04-04,High Cost ($3K-$6K),1070
LOG11792,SO201063249,FedEx,TRACK631707,Delivered,697.15,2020-06-13,Low Cost (<$1K),152
LOG73949,SO200437139,USPS,TRACK104377,Delayed,3742.56,2023-05-03,High Cost ($3K-$6K),1070
LOG66181,SO201988971,TNT,TRACK713725,In Transit,1703.62,2023-01-13,Medium Cost ($1K-$3K),735
LOG56547,SO200216209,DHL,TRACK645471,Delivered,1711.73,2020-09-28,Medium Cost ($1K-$3K),735
LOG44521,SO200162695,USPS,TRACK903472,Delayed,4950.25,2024-12-24,High Cost ($3K-$6K),1070
LOG83514,SO201735112,UPS,TRACK519294,Delivered,372.85,2020-10-01,Low Cost (<$1K),152
LOG92872,SO200676315,USPS,TRACK821541,Delivered,284.19,2022-08-22,Low Cost (<$1K),152
LOG71303,SO202098252,DHL,TRACK683053,In Transit,3319.76,2022-01-01,High Cost ($3K-$6K),1070
LOG89437,SO202256991,FedEx,TRACK395555,In Transit,4938.79,2022-10-12,High Cost ($3K-$6K),1070
LOG40669,SO200043596,DHL,TRACK600197,Delayed,3037.53,2024-09-28,High Cost ($3K-$6K),1070
LOG11656,SO201632296,USPS,TRACK197945,In Transit,3781.8,2021-02-06,High Cost ($3K-$6K),1070
LOG19845,SO202265348,UPS,TRACK232943,Delivered,51.11,2021-10-10,Low Cost (<$1K),152
LOG58712,SO200748806,FedEx,TRACK264007,In Transit,1156.92,2021-02-21,Medium Cost ($1K-$3K),735
LOG95042,SO200240719,FedEx,TRACK479820,Delayed,3054.99,2025-09-16,High Cost ($3K-$6K),1070
LOG38628,SO201723255,TNT,TRACK557236,Delivered,3711.47,2025-12-11,High Cost ($3K-$6K),1070
LOG90389,SO201648867,SF Express,TRACK199485,Delayed,1044.81,2022-01-14,Medium Cost ($1K-$3K),735
LOG51571,SO201967088,TNT,TRACK314792,Delayed,3734.28,2022-05-11,High Cost ($3K-$6K),1070
LOG83262,SO201598489,FedEx,TRACK634813,In Transit,4202.66,2024-01-21,High Cost ($3K-$6K),1070
LOG11435,SO202151001,FedEx,TRACK843562,In Transit,2328.84,2022-12-08,Medium Cost ($1K-$3K),735
LOG68225,SO201542815,USPS,TRACK128466,Delivered,3966.84,2022-08-12,High Cost ($3K-$6K),1070
LOG87803,SO200850662,SF Express,TRACK908264,In Transit,119.63,2022-01-04,Low Cost (<$1K),152
LOG90966,SO201055848,USPS,TRACK528767,Delayed,4925.59,2025-11-07,High Cost ($3K-$6K),1070
LOG50375,SO200389795,USPS,TRACK842127,In Transit,3686.65,2024-02-04,High Cost ($3K-$6K),1070
LOG72930,SO202228469,DHL,TRACK958300,Delayed,3926.55,2023-06-25,High Cost ($3K-$6K),1070
LOG21595,SO200492618,USPS,TRACK100709,Delayed,3293.99,2024-05-27,High Cost ($3K-$6K),1070
LOG95929,SO202445645,FedEx,TRACK882987,Delayed,3029.64,2022-06-10,High Cost ($3K-$6K),1070
LOG29175,SO201271998,SF Express,TRACK429579,In Transit,1338.42,2021-06-28,Medium Cost ($1K-$3K),735
LOG49580,SO202191735,FedEx,TRACK736723,In Transit,2019.37,2024-10-24,Medium Cost ($1K-$3K),735
LOG41133,SO202135682,DHL,TRACK966504,Delivered,962.47,2024-07-16,Low Cost (<$1K),152
LOG75312,SO201162365,SF Express,TRACK938414,Delivered,3655.23,2021-07-06,High Cost ($3K-$6K),1070
LOG53743,SO201995783,UPS,TRACK314947,Delivered,3006.56,2020-06-13,High Cost ($3K-$6K),1070
LOG25306,SO200027447,SF Express,TRACK315185,Delayed,3877.11,2024-01-27,High Cost ($3K-$6K),1070
LOG93113,SO200630541,DHL,TRACK570806,In Transit,3323.3,2021-10-17,High Cost ($3K-$6K),1070
LOG66610,SO201318148,TNT,TRACK413906,Delivered,64.82,2022-09-11,Low Cost (<$1K),152
LOG29354,SO200250787,SF Express,TRACK311207,Delayed,436.88,2023-04-08,Low Cost (<$1K),152
LOG64156,SO200217541,SF Express,TRACK707267,Delivered,3235.9,2022-04-18,High Cost ($3K-$6K),1070
LOG27425,SO202336500,FedEx,TRACK777740,Delivered,245.15,2025-01-01,Low Cost (<$1K),152
LOG27307,SO200611191,TNT,TRACK123401,In Transit,4073.24,2024-03-19,High Cost ($3K-$6K),1070
LOG83612,SO202194474,FedEx,TRACK728167,Delivered,2343.07,2022-04-07,Medium Cost ($1K-$3K),735
LOG63339,SO201350499,USPS,TRACK204891,Delayed,3681.06,2020-12-19,High Cost ($3K-$6K),1070
LOG35237,SO201259442,UPS,TRACK726768,Delivered,1941.64,2020-04-12,Medium Cost ($1K-$3K),735
LOG65295,SO202356704,FedEx,TRACK431086,Delivered,2429.13,2024-05-17,Medium Cost ($1K-$3K),735
LOG83911,SO202138894,UPS,TRACK200261,Delayed,3770.21,2022-11-03,High Cost ($3K-$6K),1070
LOG89811,SO201453818,DHL,TRACK636333,In Transit,114.31,2025-09-25,Low Cost (<$1K),152
LOG15534,SO200724073,FedEx,TRACK842340,Delayed,3086.46,2021-07-10,High Cost ($3K-$6K),1070
LOG69738,SO200424194,USPS,TRACK710060,Delayed,4427.24,2024-02-20,High Cost ($3K-$6K),1070
